x,y,nx_in_y,nx_not_in_y,not_nx_in_y,not_nx_not_in_y,oddsr,p,p_adj_bh
[1507]dHex(2)Hex(3)HexNAc(4)Pent(1),PPII-helix,1,137,400884,10088134,0.1836840946471801,0.09378436024999566,0.16501135197673256
[1507]dHex(2)Hex(3)HexNAc(4)Pent(1),bend,18,120,631765,9857253,2.3404081422680902,0.0010109840029629428,0.0029684211150826827
[1507]dHex(2)Hex(3)HexNAc(4)Pent(1),turn,26,112,855556,9633462,2.613901828585321,9.425609866058886e-06,3.716383318617503e-05
[1507]dHex(2)Hex(3)HexNAc(4)Pent(1),unassigned,16,122,944004,9545014,1.3260591213110309,0.3595729312990882,0.48894257981708233
[1507]dHex(2)Hex(3)HexNAc(4)Pent(1),ß-strand,22,116,1238430,9250588,1.4166500020743729,0.16961302940023168,0.2685408149201808
[1507]dHex(2)Hex(3)HexNAc(4)Pent(1),α-helix,25,113,3340633,7148385,0.47341360340830324,0.0007479907409566812,0.002245291430526052
[1508]dHex(1)Hex(3)HexNAc(5)Sulf(1),IDR,10,52,2660224,7828870,0.5659493046739383,0.12726581319249639,0.21249811712259206
[1508]dHex(1)Hex(3)HexNAc(5)Sulf(1),turn,16,46,855566,9633528,3.916462725056965,1.2630370485279564e-06,5.5261929475439125e-06
[1508]dHex(1)Hex(3)HexNAc(5)Sulf(1),unassigned,8,54,944012,9545082,1.4979536512483127,0.3941799446695686,0.5260427219533749
[1508]dHex(1)Hex(3)HexNAc(5)Sulf(1),ß-strand,5,57,1238447,9250647,0.65522405331669,0.47373197079341856,0.6042243243383322
[1508]dHex(1)Hex(3)HexNAc(5)Sulf(1),α-helix,17,45,3340641,7148453,0.8083857825156576,0.5403360345814248,0.6665754512135189
[1509]dHex(1)Hex(6)HexNAc(3),IDR,18,86,2660216,7828836,0.6159626065685452,0.07587435913551223,0.13852260565294142
[1509]dHex(1)Hex(6)HexNAc(3),bend,9,95,631774,9857278,1.4781352025782704,0.35677530958348236,0.48625726621340876
[1509]dHex(1)Hex(6)HexNAc(3),turn,24,80,855558,9633494,3.377968764245089,7.448794694015416e-08,3.7069732658521167e-07
[1509]dHex(1)Hex(6)HexNAc(3),unassigned,14,90,944006,9545046,1.5728553985179472,0.15602618783808336,0.25036936906579343
[1509]dHex(1)Hex(6)HexNAc(3),ß-strand,12,92,1238440,9250612,0.9742914999655948,1.0,1.0
[1509]dHex(1)Hex(6)HexNAc(3),α-helix,22,82,3340636,7148416,0.5741025682885155,0.02536429548426674,0.05400754493021934
[1510]dHex(1)Hex(3)HexNAc(4)NeuAc(1),IDR,34,98,2660200,7828824,1.0210219578395978,0.996411133989508,1.0
[1510]dHex(1)Hex(3)HexNAc(4)NeuAc(1),PPII-helix,3,129,400882,10088142,0.5852294527775557,0.4830789033471694,0.6125157388851867
[1510]dHex(1)Hex(3)HexNAc(4)NeuAc(1),bend,10,122,631773,9857251,1.2788950990982884,0.5708339468471144,0.6945252822594052
[1510]dHex(1)Hex(3)HexNAc(4)NeuAc(1),turn,27,105,855555,9633469,2.895404436719022,5.640244298189797e-07,2.5644779507174623e-06
[1510]dHex(1)Hex(3)HexNAc(4)NeuAc(1),unassigned,18,114,944002,9545022,1.5965101099808108,0.08739786694460035,0.1557603869525757
[1510]dHex(1)Hex(3)HexNAc(4)NeuAc(1),ß-strand,10,122,1238442,9250582,0.6122567114402678,0.17017770350386613,0.2691010697091175
[1510]dHex(1)Hex(3)HexNAc(4)NeuAc(1),α-helix,27,105,3340631,7148393,0.5502428134086046,0.006598193482187509,0.016354551417499717
[1511]dHex(3)Hex(3)HexNAc(4),IDR,35,115,2660199,7828807,0.895677500557044,0.6332430537417917,0.7489316114349289
[1511]dHex(3)Hex(3)HexNAc(4),PPII-helix,1,149,400884,10088122,0.16889054384441257,0.07144245910401181,0.13207284438272424
[1511]dHex(3)Hex(3)HexNAc(4),bend,12,138,631771,9857235,1.3567429805502584,0.39753659503338956,0.5294266703809304
[1511]dHex(3)Hex(3)HexNAc(4),turn,31,119,855551,9633455,2.9332623118921965,5.0758469059611715e-08,2.5814018228922054e-07
[1511]dHex(3)Hex(3)HexNAc(4),unassigned,23,127,943997,9545009,1.831174968951548,0.010234537480465218,0.02418211400983591
[1511]dHex(3)Hex(3)HexNAc(4),ß-strand,11,139,1238441,9250565,0.591113424635832,0.11608287296447714,0.19672059387873225
[1511]dHex(3)Hex(3)HexNAc(4),α-helix,30,120,3340628,7148378,0.5349576486816251,0.0024681994044256604,0.006699960743751952
[1512]dHex(1)Hex(4)HexNAc(4)Pent(1),IDR,26,101,2660208,7828821,0.7575873989575028,0.24423931913789496,0.36063793045635967
[1512]dHex(1)Hex(4)HexNAc(4)Pent(1),bend,15,112,631768,9857261,2.089641900078148,0.010616935100923318,0.024924170402443428
[1512]dHex(1)Hex(4)HexNAc(4)Pent(1),turn,19,108,855563,9633466,1.9808902745045378,0.00830820641251907,0.020029132172956737
[1512]dHex(1)Hex(4)HexNAc(4)Pent(1),unassigned,18,109,944002,9545027,1.669745393363243,0.05981705579905342,0.11371030785925793
[1512]dHex(1)Hex(4)HexNAc(4)Pent(1),ß-strand,15,112,1238437,9250592,1.0003888541997465,1.0,1.0
[1512]dHex(1)Hex(4)HexNAc(4)Pent(1),α-helix,25,102,3340633,7148396,0.5244688186751597,0.0044125640778448095,0.011379066758321009
[1513]Hex(4)HexNAc(5)Sulf(1),IDR,10,68,2660224,7828854,0.4327838779078489,0.01570729649656246,0.03529993658074292
[1513]Hex(4)HexNAc(5)Sulf(1),turn,18,60,855564,9633514,3.3779520877456273,4.075474429046831e-06,1.6781751963478322e-05
[1513]Hex(4)HexNAc(5)Sulf(1),unassigned,10,68,944010,9545068,1.4869402554933056,0.3264800863455563,0.45311424867638234
[1513]Hex(4)HexNAc(5)Sulf(1),ß-strand,8,70,1238444,9250634,0.8536642062828148,0.8034120499131708,0.8898723170957621
[1513]Hex(4)HexNAc(5)Sulf(1),α-helix,21,57,3340637,7148441,0.7883634641820517,0.4166647284778068,0.5488880556263368
[1514]Hex(7)HexNAc(3),IDR,15,93,2660219,7828829,0.47466556506765406,0.00854282433430553,0.0205075980493484
[1514]Hex(7)HexNAc(3),bend,6,102,631777,9857271,0.9177913576914565,0.998367884302286,1.0
[1514]Hex(7)HexNAc(3),turn,18,90,855564,9633484,2.25196104557929,0.0022481564244834283,0.006135268147200633
[1514]Hex(7)HexNAc(3),unassigned,15,93,944005,9545043,1.6308420660019058,0.10800157776507295,0.18517664743736148
[1514]Hex(7)HexNAc(3),ß-strand,16,92,1238436,9250612,1.2990595290806484,0.4124522006729414,0.5440405416264632
[1514]Hex(7)HexNAc(3),α-helix,32,76,3340626,7148422,0.90098738821312,0.6952635971279024,0.7997332567999706
